582,1,6,0,9,3,88,7,8,65,11,38
583,5,9,2,10,4,84,8,3,65,16,36
584,6,7,0,5,4,81,6,7,63,9,37
585,2,8,0,7,2,88,7,5,62,9,39
586,2,6,2,6,2,87,9,3,67,8,39
587,1,8,1,5,4,87,10,3,68,9,39
588,1,7,1,7,3,87,12,3,60,8,38
589,2,6,0,8,3,92,10,3,66,8,38
590,2,7,1,5,8,91,10,4,62,14,34
591,1,11,5,6,3,92,14,4,63,10,36
592,1,7,0,5,5,91,14,5,61,10,41
593,0,6,0,5,5,92,7,4,65,9,41
594,0,5,0,4,5,84,8,5,63,8,34
595,5,6,0,11,3,91,8,4,63,9,41
596,1,8,0,11,4,91,11,5,65,12,39
597,1,6,1,9,4,98,8,4,63,10,37
598,0,10,0,4,2,86,8,5,65,9,49
599,0,7,0,9,5,99,8,3,61,11,42
600,2,7,0,7,5,96,9,3,64,11,44
601,1,8,0,4,3,89,8,3,69,10,41
602,3,4,0,5,3,90,7,3,71,8,39
603,2,9,1,6,2,95,9,3,70,9,40
604,0,8,0,6,2,100,8,2,73,10,40
605,1,8,0,5,4,103,6,2,69,9,38
606,1,8,6,8,2,95,9,4,74,10,41
607,0,5,0,7,2,101,6,2,70,10,42
608,5,5,7,5,1,107,6,2,62,11,39
609,1,7,0,12,4,108,6,6,68,10,40
610,1,6,0,6,4,105,6,2,50,16,41
611,2,7,0,11,5,109,9,4,66,15,42
612,1,5,3,7,3,116,7,6,68,13,46
613,4,9,0,5,3,110,8,2,67,14,43
614,1,6,3,7,2,119,7,6,69,11,43
615,2,12,0,7,4,114,8,7,68,14,43
616,3,6,0,10,4,120,10,6,66,10,41
617,2,5,1,7,3,127,10,4,66,10,42
618,2,12,6,6,1,125,13,3,66,9,44
619,6,8,0,6,3,122,8,4,67,15,50
620,2,7,0,12,5,129,9,7,67,10,44
621,5,7,0,7,4,130,9,8,66,9,48
622,3,6,0,11,3,133,10,4,68,9,43
623,3,6,0,13,3,134,9,4,66,9,43
624,2,5,3,7,3,142,8,5,67,10,43
625,3,6,0,6,3,137,8,7,69,12,43
626,2,7,1,6,4,138,9,2,69,15,42
627,2,6,0,8,2,144,8,5,64,9,45
628,7,7,0,10,4,146,8,4,66,9,49
629,2,8,6,6,7,152,10,4,68,9,42
630,1,5,6,8,2,154,8,6,68,10,45
631,8,7,0,8,3,152,8,11,70,12,44
632,1,12,1,11,3,152,10,3,66,10,44
633,3,4,0,8,4,170,7,9,68,8,47
634,3,6,0,5,1,164,8,4,68,8,40
635,3,12,0,10,0,163,8,3,75,10,44
636,1,8,0,6,2,170,10,3,72,9,41
637,1,6,0,9,2,197,8,4,69,8,48
638,1,5,4,8,3,188,11,4,66,10,43
639,2,6,2,10,4,197,9,7,64,9,50
640,4,5,0,5,3,202,12,3,64,9,43
641,2,4,0,11,3,219,6,2,66,8,42
642,1,13,0,6,1,228,9,6,63,9,48
643,4,6,0,9,1,240,8,3,72,8,45
644,2,4,0,11,5,256,11,3,64,13,45
645,3,8,0,6,4,260,8,4,72,11,49
646,5,10,0,10,2,283,12,3,66,11,50
647,4,10,1,8,2,287,8,5,73,9,43
648,3,11,0,12,2,305,9,3,71,9,47
649,1,8,0,10,2,309,11,2,68,14,43
650,1,5,5,8,5,316,5,11,52,17,35
651,4,7,0,13,4,340,11,5,74,10,48
652,2,7,1,14,3,367,9,3,74,13,51
653,5,8,0,8,6,384,9,3,67,9,48
654,2,7,0,6,4,401,10,4,76,9,48
655,9,13,0,8,4,417,9,5,72,9,46
656,2,5,0,11,3,444,9,9,72,12,48
657,3,10,0,7,5,457,9,3,69,10,51
658,4,8,0,9,1,474,11,3,70,8,48
659,3,6,0,14,3,493,9,4,70,10,45
660,2,6,4,14,2,514,9,7,73,12,48
661,3,12,1,8,3,533,16,4,69,9,50
662,4,8,0,9,2,550,8,4,71,10,50
663,2,13,1,8,3,562,9,6,72,13,50
664,3,6,0,15,3,581,10,5,69,9,49
665,7,11,1,9,2,609,11,4,71,10,48
666,4,8,1,11,4,617,10,10,75,12,54
667,2,7,1,7,5,635,10,3,80,13,48
668,8,10,1,7,4,652,10,6,75,16,53
669,3,11,2,7,6,671,12,4,77,15,49
670,3,10,1,7,5,684,9,3,73,14,48
671,3,10,2,7,6,702,10,4,74,14,49
672,3,9,1,8,3,709,10,5,78,11,45
673,7,7,0,11,3,731,9,4,70,8,49
674,3,11,0,12,2,749,10,3,76,13,50
675,4,10,2,8,3,766,8,3,71,7,52
676,3,6,0,8,1,755,15,4,76,11,55
677,4,6,0,13,2,779,10,5,74,8,50
678,7,7,0,7,3,793,9,3,69,9,56
679,1,7,1,8,1,784,10,2,74,11,48
680,2,7,0,9,2,803,9,3,75,8,53
681,5,9,0,10,2,815,7,4,76,10,49
682,5,14,0,8,2,811,14,3,75,9,50
683,4,7,0,8,1,815,14,9,78,18,48
684,1,10,0,8,1,825,9,3,72,9,52
685,2,7,0,12,1,835,10,1,70,8,45
686,2,7,0,16,4,839,11,2,71,13,51
687,5,9,0,10,3,842,10,3,73,10,47
688,2,10,0,7,1,829,12,2,75,19,53
689,1,6,1,11,1,840,10,4,79,8,45
690,4,7,2,9,1,842,8,3,71,12,50
691,3,8,2,8,3,854,10,1,66,7,37
692,3,7,0,8,2,849,10,9,80,12,49
693,3,7,1,11,2,846,11,4,76,10,50
694,2,7,3,10,2,853,10,10,79,13,51
695,5,9,0,10,2,844,11,2,79,14,49
696,2,9,1,9,8,853,12,3,78,10,50
697,3,8,0,13,3,857,11,5,81,16,50
698,2,12,0,11,1,851,11,2,83,15,52
699,8,11,0,9,6,859,13,4,78,15,52
700,3,8,5,12,1,868,10,3,80,11,51
701,3,9,0,10,3,851,11,2,79,16,49
702,4,8,0,15,3,860,12,7,78,11,52
703,2,10,1,10,2,871,16,5,79,13,50
704,3,10,1,9,5,863,11,3,82,9,50
705,5,11,0,10,3,859,11,2,80,15,48
706,7,10,0,10,1,863,11,4,80,15,51
707,6,15,0,10,3,863,10,6,80,9,48
708,4,7,0,17,2,865,11,3,82,9,50
709,2,7,0,13,2,877,11,4,77,11,51
710,3,9,0,12,1,870,14,3,76,9,51
711,3,7,0,12,1,872,13,4,80,9,50
712,4,10,0,10,8,878,13,4,79,11,51
713,7,7,2,13,5,884,14,3,82,11,56
714,3,10,0,13,2,887,9,2,74,16,47
715,1,7,3,11,3,891,12,7,83,13,52
716,3,7,0,10,0,882,13,4,80,11,48
717,2,12,0,8,0,871,11,3,78,10,56
718,2,13,0,10,0,872,10,2,76,12,59
719,0,6,0,13,2,884,15,2,73,8,52
720,3,7,0,12,0,875,9,1,80,12,51
721,5,5,0,13,4,897,12,2,84,11,47
722,1,9,0,9,0,886,10,2,75,9,50
723,2,7,0,13,2,884,9,1,73,15,46
724,4,8,0,9,1,878,15,2,76,12,51
725,2,8,0,9,0,889,11,6,75,12,51
726,9,9,0,11,2,884,10,3,82,11,51
727,2,8,1,9,3,888,15,13,82,14,52
728,4,6,0,10,0,883,13,3,77,13,52
729,4,9,0,9,0,886,11,4,85,10,52
730,3,8,0,10,2,886,12,3,85,10,53
731,3,6,0,8,0,887,13,4,69,0,60
732,4,10,1,12,4,905,14,6,81,12,54
733,4,8,0,16,2,892,11,4,76,13,49
734,3,7,2,12,1,891,12,3,79,9,50
735,2,11,0,10,6,898,13,4,82,10,52
736,6,10,0,15,2,887,9,7,80,13,58
737,3,7,0,13,1,895,12,3,79,15,50
738,2,14,1,11,5,899,14,4,81,11,49
739,3,7,0,16,2,893,11,7,82,12,51
740,3,8,0,12,2,893,12,6,83,14,52
741,6,7,0,13,3,893,11,5,83,10,50
742,2,10,1,11,7,903,17,4,77,12,48
743,6,7,0,9,3,893,10,5,81,14,52
744,5,8,0,15,3,895,11,3,82,16,50
745,3,7,1,10,1,901,15,4,77,10,53
746,3,10,5,14,3,896,11,3,84,16,52
747,2,8,0,17,2,893,12,5,79,11,53
748,4,13,3,10,8,900,14,4,83,11,48
749,2,12,5,11,8,899,12,4,78,11,50
750,5,7,0,16,4,895,12,5,77,12,53
751,4,7,0,18,1,893,11,4,74,10,51
752,2,9,1,17,2,896,13,7,76,11,52
753,1,12,1,12,1,903,12,3,76,11,51
754,8,6,0,16,2,900,14,5,88,10,51
755,2,6,2,10,0,894,12,7,86,12,49
756,3,7,0,12,1,899,12,3,81,11,57
757,4,7,0,11,11,893,13,6,82,17,46
758,0,8,0,15,4,901,9,2,73,16,48
759,4,7,0,10,1,896,13,2,74,10,57
760,2,7,0,13,0,881,14,3,71,11,55
761,2,8,0,10,0,887,17,5,82,9,47
762,1,9,3,16,2,893,9,3,80,12,55
763,3,7,0,9,1,886,18,3,76,9,53
764,3,6,0,18,2,879,11,3,78,10,48
765,5,5,2,12,2,896,10,4,73,12,46
766,2,7,0,11,1,878,13,4,74,11,52
767,4,5,0,14,6,882,11,4,78,11,54
768,4,9,0,12,1,886,10,1,74,11,47
769,4,8,0,12,2,884,12,5,82,11,51
770,2,9,0,11,1,872,15,8,77,11,52
771,8,8,0,9,1,881,12,2,76,12,50
772,2,7,0,10,1,894,8,2,57,12,62
773,2,6,1,18,1,884,14,9,73,11,47
774,2,6,0,12,2,874,12,4,77,11,51
775,5,8,0,10,5,881,15,4,73,11,49
776,3,7,2,17,1,880,12,4,75,10,50
777,7,7,0,11,7,880,14,4,75,12,50
778,2,7,6,12,1,878,11,7,73,12,53
779,2,6,0,13,1,878,15,4,69,11,48
780,4,6,0,12,2,882,14,8,76,12,54
781,5,8,0,13,5,870,12,3,74,11,51
782,2,5,5,12,1,882,15,6,73,13,51
783,5,12,0,12,6,868,16,3,74,11,51
784,9,8,0,13,3,874,14,3,72,11,49
785,4,7,0,10,6,870,12,4,76,17,51
786,4,9,0,12,3,867,13,2,78,12,49
787,2,5,2,12,4,870,12,3,74,10,51
788,1,7,4,11,1,876,17,5,70,12,48
789,4,7,5,11,0,873,14,4,70,12,52
790,2,10,4,13,1,864,16,3,70,10,50
791,3,5,2,11,1,865,12,10,73,13,51
792,2,6,5,10,2,865,15,4,71,16,51
793,2,11,2,10,2,860,12,3,76,17,54
794,2,5,0,11,1,864,16,6,70,12,50
795,2,8,3,10,6,862,14,4,68,11,52
796,3,6,1,11,4,860,13,3,73,16,51
797,2,5,0,12,7,853,12,9,70,17,54
798,2,5,0,15,1,848,13,4,65,10,50
799,2,5,1,11,5,857,14,3,67,12,50
800,2,5,0,12,1,855,18,6,69,12,49
801,2,5,0,10,1,844,13,2,69,13,51
802,3,6,5,11,2,848,22,2,71,14,49
803,3,5,0,11,0,834,14,5,67,13,46
804,8,5,0,11,0,849,9,3,67,12,53
805,3,4,0,11,1,852,13,3,69,12,50
806,3,7,0,12,1,840,13,5,63,10,46
807,1,4,0,10,0,842,12,12,69,10,50
808,3,5,4,17,3,836,15,2,65,10,53
809,1,4,0,14,1,823,11,6,61,11,46
810,3,2,0,16,0,827,12,13,61,13,50
811,2,6,0,12,2,821,10,2,66,9,58
812,3,5,0,8,1,827,12,6,70,13,51
813,2,5,0,9,2,833,8,2,60,12,53
814,4,6,0,13,1,826,15,5,65,12,39
815,2,6,0,11,5,827,18,4,70,12,48
816,3,8,0,10,5,819,13,3,69,15,48
817,4,8,0,11,3,814,11,4,65,10,51
818,3,5,0,13,2,814,13,5,64,12,53
819,1,8,0,12,3,816,13,8,63,11,51
820,5,5,0,12,1,823,17,3,61,13,49
821,1,6,0,10,3,818,16,5,65,12,46
822,2,4,0,10,1,820,12,7,64,13,49
823,3,5,0,8,3,808,12,6,66,17,52
824,4,7,0,10,1,798,14,5,62,12,51
825,4,3,0,11,1,809,13,3,62,13,48
826,1,10,3,10,6,810,15,4,67,17,46
827,3,9,0,13,3,799,13,3,66,15,48
828,2,3,0,11,2,806,19,5,61,16,46
829,6,3,0,13,1,797,16,3,60,16,48
830,3,5,5,10,0,791,12,4,60,19,48
831,3,4,1,9,5,786,11,5,60,12,55
832,4,9,1,9,3,785,16,3,66,17,51
833,1,4,1,9,6,775,15,3,62,13,50
834,8,3,0,12,1,766,13,4,57,11,48
835,2,3,0,13,2,762,17,3,67,12,49
836,5,4,0,10,2,737,11,6,57,9,51
837,0,2,0,8,0,735,13,9,59,15,52
838,2,4,0,13,2,731,18,2,58,13,52
839,1,2,0,8,1,710,19,2,61,12,47
840,0,2,2,9,1,692,14,5,70,13,47
841,8,5,0,7,0,678,12,6,64,14,50
842,2,2,0,9,0,670,15,5,62,10,46
843,1,4,0,8,0,652,17,6,63,12,43
844,4,2,0,10,1,636,14,4,56,16,49
845,3,2,0,10,1,616,10,2,54,12,44
846,1,4,0,8,0,606,11,3,64,13,42
847,1,3,4,9,0,583,13,6,57,14,46
848,1,2,0,12,4,580,11,3,53,12,48
849,3,5,0,8,0,549,16,5,59,14,42
850,2,3,0,7,0,538,14,7,55,14,51
851,1,2,0,15,2,524,15,5,59,12,43
852,1,4,0,7,1,500,13,6,53,13,45
853,4,2,0,13,1,467,15,5,60,14,47
854,2,4,1,11,1,476,19,4,56,13,48
855,2,2,0,10,1,460,12,7,59,14,47
856,5,9,0,9,2,431,13,3,58,10,44
857,2,4,0,11,2,414,13,5,55,13,47
858,2,4,0,10,2,403,12,10,57,13,45
859,1,4,1,8,5,382,14,4,55,12,48
860,8,10,0,9,3,360,14,3,55,12,43
861,2,2,0,11,1,345,14,6,54,13,49
862,3,2,0,9,1,332,17,4,58,11,46
863,1,12,0,9,2,312,13,8,59,12,52
864,6,5,0,11,1,291,11,9,54,12,47
865,2,2,4,7,6,284,14,3,59,15,49
866,2,2,1,7,5,269,13,7,58,15,45
867,2,1,0,8,2,262,14,6,55,12,42
868,1,1,5,8,2,247,17,5,56,14,43
869,8,2,0,9,2,230,14,3,53,11,41
870,1,9,1,7,2,212,12,5,54,12,50
871,2,1,0,10,1,206,14,3,54,16,42
872,2,7,4,10,1,194,17,4,55,16,42
873,2,3,0,8,3,181,13,5,54,12,45
874,2,2,5,6,8,177,15,4,60,13,42
875,3,3,0,7,5,167,18,4,55,12,42
876,1,3,1,6,0,153,13,3,53,15,48
877,1,2,0,10,0,157,12,3,50,13,44
878,1,0,0,8,1,145,11,1,53,10,44
879,0,1,0,7,2,145,16,2,48,12,37
880,0,1,0,7,1,148,16,8,53,12,40
881,2,1,5,8,0,137,10,4,50,12,43
882,0,1,0,6,0,131,13,8,56,12,37
883,3,4,0,6,1,132,11,5,51,11,43
884,1,1,0,8,1,130,12,8,52,12,40
885,0,0,0,11,1,128,11,4,56,14,43
886,2,5,0,8,2,125,16,4,49,11,39
887,1,1,0,6,0,120,12,3,51,15,41
888,2,4,0,9,2,119,13,4,54,13,45
889,1,2,2,6,1,116,14,5,51,16,36
890,0,0,0,5,1,122,14,4,50,11,35
891,3,0,0,5,3,113,12,2,50,12,42
892,1,0,0,6,2,118,11,2,50,11,41
893,5,1,0,4,2,112,13,4,56,12,39
894,0,3,3,8,2,109,7,2,37,15,40
895,1,1,0,7,2,109,15,4,50,16,35
896,1,0,0,6,1,113,13,8,52,15,41
897,4,12,0,8,1,107,13,5,48,12,39
898,1,2,0,7,3,103,12,10,54,15,39
899,1,2,5,6,1,109,11,5,51,12,41
900,2,1,0,8,2,104,14,5,48,12,37
901,3,2,0,9,3,102,14,6,51,13,41
902,6,2,0,8,2,98,12,10,53,13,37
903,1,2,0,7,3,99,12,10,53,16,38
904,6,3,0,11,3,97,12,6,54,15,38
905,1,2,0,5,8,95,13,3,54,19,41
906,1,1,5,5,3,96,14,4,56,14,36
907,1,1,4,5,6,95,11,4,54,12,37
908,1,3,1,12,2,91,12,7,51,13,36
909,1,3,0,5,2,90,13,3,53,15,39
910,2,2,0,9,2,86,11,4,53,13,34
911,2,1,0,12,2,92,12,5,49,13,36
912,4,6,2,5,4,92,14,4,52,16,32
913,2,0,0,10,3,84,12,10,53,15,39
914,1,1,1,5,1,88,17,5,48,12,37
915,3,2,3,5,0,85,13,3,48,17,35
916,2,0,0,6,2,87,10,3,51,14,34
917,1,0,0,6,4,80,12,4,49,15,37
918,0,2,0,7,4,78,11,4,50,10,32
919,1,0,3,4,2,85,10,2,48,16,38
920,1,1,0,4,3,79,15,3,55,13,36
921,0,5,1,8,6,82,11,4,52,12,35
922,0,0,0,5,1,71,11,7,54,10,36
923,9,0,0,6,1,73,11,3,49,12,32
924,1,0,0,4,0,75,16,5,44,14,32
925,0,0,0,4,1,68,16,10,50,12,29
926,0,3,1,4,1,66,14,7,55,17,30
927,1,1,0,4,4,66,11,5,52,12,34
928,1,0,0,4,2,70,15,2,48,13,29
929,1,3,0,5,2,66,11,3,47,16,33
930,2,1,0,5,1,66,15,7,53,14,29
931,0,2,0,8,3,63,12,8,51,13,35
932,1,1,0,4,1,62,14,6,51,14,34
933,1,1,0,6,2,58,13,9,46,12,33
934,0,3,1,5,7,63,7,13,49,13,32
935,1,6,4,4,2,62,17,5,48,15,36
936,2,3,0,5,2,65,16,4,51,14,35
937,3,1,1,5,1,61,11,4,47,18,35
938,3,2,0,7,4,61,15,4,48,12,31
939,4,6,1,4,8,59,15,4,47,13,34
940,1,1,2,5,1,58,14,3,45,11,29
941,1,1,4,8,3,55,11,11,51,15,30
942,1,2,0,3,5,56,13,4,50,12,31
943,2,5,5,3,6,56,12,3,53,14,29
944,0,2,1,5,1,56,11,4,46,12,30
945,3,1,0,7,2,53,12,5,44,12,29
946,0,6,5,7,7,57,13,9,45,12,30
947,0,5,5,7,4,56,12,4,46,12,28
948,2,1,0,3,3,55,12,8,46,14,29
949,0,0,5,4,4,62,17,5,46,13,29
950,4,2,0,2,3,54,12,6,49,17,29
951,1,1,1,4,0,55,16,4,45,12,29
952,1,6,5,3,3,54,12,4,49,18,29
953,2,1,0,3,4,55,12,8,51,18,28
954,4,1,0,8,2,56,17,6,45,13,26
955,1,3,5,3,1,57,15,5,45,16,28
956,2,1,0,4,2,54,15,6,45,17,29
957,0,2,4,3,0,49,15,7,44,14,27
958,1,1,0,2,0,58,11,5,46,14,28
959,3,2,0,4,0,54,10,3,48,11,26
960,10,7,0,8,4,58,10,2,42,15,28
961,0,0,0,2,0,51,19,6,41,13,27
962,0,1,2,3,4,53,10,5,45,14,28
963,0,1,1,6,3,52,11,7,51,14,32
964,0,1,0,3,1,56,10,3,42,14,26
965,0,2,2,2,0,48,16,7,40,15,30
966,0,0,0,6,1,54,10,3,44,11,29
967,3,0,0,1,2,56,10,4,42,19,28
968,0,0,0,5,5,51,10,3,44,15,23
969,0,0,0,1,0,51,10,3,42,10,27
970,0,0,1,3,4,47,11,3,42,16,23
971,0,1,0,2,2,53,10,3,42,16,23
972,2,0,0,3,2,54,15,5,42,14,27
973,0,0,0,7,4,50,12,5,49,12,27
974,0,2,0,3,2,46,10,4,42,12,25
975,0,0,1,6,2,49,6,7,33,14,26
976,2,3,0,3,2,52,15,6,42,14,24
977,2,2,0,3,2,47,11,3,42,10,23
978,4,6,0,4,2,48,11,4,39,14,26
979,1,1,0,7,2,48,11,8,45,14,27
980,1,1,1,5,2,51,12,7,40,13,23
981,2,2,0,5,6,48,12,4,45,13,24
982,2,6,0,3,4,51,17,6,41,15,24
983,1,2,0,2,3,45,12,3,43,14,23
984,4,5,0,3,4,51,12,6,41,16,22
985,5,3,0,3,3,46,10,4,40,20,22
986,1,0,0,4,3,46,12,6,39,13,28
987,4,4,1,2,7,51,17,5,42,13,22
988,2,3,0,2,3,46,11,10,42,19,24
989,1,2,0,3,7,48,11,4,36,16,22
990,4,5,0,7,4,48,13,7,38,18,25
991,4,1,0,3,2,45,11,9,42,14,22
992,2,1,3,7,2,48,10,10,38,14,24
993,2,3,0,4,3,46,14,5,38,12,20
994,1,3,3,3,2,48,14,5,42,15,19
995,2,1,0,6,2,46,11,6,36,13,22
996,1,1,2,6,1,46,14,4,38,17,20
997,0,2,0,3,4,44,11,3,41,13,22
998,5,6,0,3,3,43,12,7,42,20,29
999,1,0,0,6,3,45,11,5,34,15,22
1000,0,1,0,5,4,47,14,8,36,15,23
1001,0,3,0,3,1,41,11,4,35,12,18
1002,0,1,0,4,1,43,14,7,38,13,20
1003,0,0,0,2,1,43,8,6,34,10,22
1004,0,0,0,1,3,41,20,10,37,15,20
1005,0,2,0,3,2,48,11,6,38,12,21
1006,0,0,4,6,1,42,10,5,34,16,19
1007,0,3,0,4,1,41,11,4,36,14,19
1008,0,0,1,1,1,40,11,4,31,15,17
1009,0,2,6,3,2,44,9,4,32,10,18
1010,0,1,0,4,1,45,12,3,35,11,20
1011,1,3,0,5,3,38,14,7,39,13,18
1012,0,0,5,1,0,37,10,4,30,11,18
1013,2,1,1,6,4,47,12,3,29,11,24
1014,0,6,4,3,3,41,10,9,32,12,21
1015,2,3,0,2,1,39,10,4,30,14,17
1016,2,5,0,3,3,41,11,10,34,16,22
1017,2,4,1,2,2,38,12,4,33,14,18
1018,0,0,5,3,6,42,10,7,31,15,19
1019,3,2,0,4,2,39,10,7,31,15,20
1020,0,1,3,4,2,43,10,7,31,15,18
1021,2,2,0,2,2,41,10,8,30,14,23
1022,1,2,4,5,2,38,13,5,31,12,18
1023,5,3,1,5,3,38,11,6,28,13,18
1024,1,1,0,5,2,40,11,13,31,16,19
1025,2,2,0,3,1,42,15,6,28,13,20
1026,1,2,4,3,3,37,10,10,28,16,22
1027,2,3,0,6,4,37,12,7,28,14,17
1028,1,1,1,7,2,42,10,8,30,16,19
1029,3,2,0,3,5,35,11,5,34,18,18
1030,3,4,0,7,3,33,11,4,29,18,19
1031,1,2,0,5,2,40,11,6,26,13,18
1032,0,1,1,4,2,39,13,8,28,15,17
1033,6,3,0,2,7,33,11,5,34,18,17
1034,2,2,2,4,0,34,12,6,26,13,24
1035,1,1,5,4,2,34,12,5,29,17,16
1036,3,2,0,8,3,33,11,11,26,14,22
1037,1,1,3,3,2,38,11,4,30,11,16
1038,2,2,0,5,4,34,9,4,30,12,18
1039,4,0,0,2,3,33,9,4,25,15,18
1040,0,5,0,3,5,34,10,6,24,16,20
1041,1,6,0,4,1,33,11,4,27,14,16
1042,0,1,0,2,1,33,11,6,27,11,14
1043,0,4,1,4,3,34,11,4,29,12,13
1044,0,8,0,4,3,34,11,6,24,17,16
1045,2,3,1,3,3,32,10,4,27,13,19
1046,1,5,0,2,0,26,17,5,26,16,15
1047,0,2,2,4,5,32,9,4,27,14,19
1048,2,2,4,3,2,31,10,4,22,14,20
1049,1,1,4,2,0,26,9,9,21,16,15
1050,2,2,0,2,1,28,10,5,24,17,12
1051,1,2,0,2,1,25,9,7,23,13,16
1052,0,1,4,3,4,32,12,6,25,16,12
1053,0,3,0,4,4,28,10,11,27,11,16
1054,4,5,0,1,0,26,11,5,19,14,14
1055,4,0,0,2,4,27,10,7,19,15,16
1056,1,4,0,3,2,29,5,5,12,16,13
1057,1,3,0,8,7,30,10,12,21,15,14
1058,1,2,0,5,2,29,10,12,23,15,13
1059,5,6,1,6,2,24,11,6,21,16,18
1060,2,6,1,3,7,24,12,6,19,14,16
1061,2,3,0,10,3,28,11,7,20,14,19
1062,2,3,0,1,4,22,11,5,26,19,14
1063,3,3,4,4,1,26,14,6,19,14,16
1064,2,4,0,4,2,21,10,10,21,13,13
1065,2,3,0,8,3,24,16,6,19,13,14
1066,1,2,0,4,2,27,16,8,21,17,14
1067,3,4,0,4,1,22,11,5,21,14,13
1068,3,3,4,4,1,27,9,6,19,14,19
1069,2,9,5,4,4,21,12,5,22,17,13
1070,2,6,1,6,2,21,15,5,23,13,13
1071,2,3,0,6,2,25,15,6,18,13,14
1072,3,3,0,8,2,19,10,10,23,19,13
1073,2,8,1,3,3,20,11,5,22,17,17
1074,1,2,4,3,2,21,11,5,20,17,17
1075,2,3,0,4,2,22,12,8,19,15,12
1076,1,6,1,3,3,22,12,6,19,15,16
1077,2,4,0,10,3,19,11,7,17,16,13
1078,4,3,0,3,2,18,15,9,21,16,12
1079,3,6,0,4,2,18,10,10,19,13,10
1080,0,9,0,6,0,17,11,5,16,14,11
1081,1,5,1,5,1,16,9,5,17,13,10
1082,1,3,0,2,1,15,10,4,16,13,11
1083,1,2,0,3,2,20,10,7,15,12,12
1084,2,2,0,4,1,18,11,4,22,16,13
1085,5,4,0,4,2,24,10,4,15,17,13
1086,0,5,0,8,1,19,9,5,14,13,23
1087,1,4,0,4,3,20,14,10,18,16,17
1088,2,4,0,3,5,18,10,6,17,13,12
1089,1,7,3,3,1,16,13,7,18,19,13
1090,1,4,2,4,1,15,15,8,18,13,11
1091,4,2,0,6,3,18,9,5,13,17,14
1092,3,2,0,6,2,19,11,13,13,18,14
1093,1,7,0,5,1,17,10,11,15,14,12
1094,8,4,1,3,2,20,12,13,17,15,12
1095,5,5,0,4,1,17,13,6,15,15,10
1096,3,7,0,4,3,13,7,3,16,18,11
1097,1,3,2,5,2,19,12,7,19,16,18
1098,2,4,0,7,2,18,11,13,16,20,16
1099,1,7,0,8,3,16,10,13,15,15,12
1100,2,4,0,5,2,14,12,6,19,16,11
1101,2,4,4,7,2,18,11,7,14,14,12
1102,3,4,0,6,2,20,16,9,14,15,11
1103,2,4,5,4,2,17,18,8,14,19,10
1104,3,4,0,7,4,13,11,6,17,21,16
1105,2,5,2,4,4,13,11,6,15,20,11
1106,3,5,5,4,8,14,12,6,20,20,12
1107,1,5,5,5,2,19,10,9,14,15,15
1108,2,11,0,6,2,13,12,6,14,14,11
1109,4,5,0,5,2,13,12,6,18,17,13
1110,8,6,0,9,3,11,11,6,14,19,10
1111,7,5,0,4,5,13,13,10,13,15,15
1112,2,4,0,5,3,17,11,8,16,17,11
1113,3,5,1,5,1,14,14,6,13,14,12
1114,5,8,0,5,2,10,11,7,13,16,14
1115,2,9,0,6,2,12,12,6,12,18,10
1116,2,10,0,5,3,11,11,8,13,15,15
1117,3,6,5,5,2,13,13,7,15,17,11
1118,2,8,1,5,2,13,19,7,11,14,12
1119,2,11,1,4,8,12,19,7,15,16,10
1120,8,10,1,7,2,10,10,7,11,16,14
1121,2,6,0,6,2,14,11,9,11,17,12
1122,2,8,0,7,5,11,11,10,12,13,12
1123,2,10,0,8,0,8,14,12,13,13,9
1124,3,5,0,7,3,10,15,7,16,15,13
1125,3,7,0,6,0,11,14,8,15,15,10
1126,7,6,0,7,2,10,19,7,14,14,9
1127,4,4,0,5,1,10,16,8,12,15,13
1128,5,10,0,4,2,10,12,8,11,19,9
1129,3,10,1,8,4,11,10,5,17,15,12
1130,3,7,0,4,1,15,11,5,13,16,10
1131,3,9,0,4,1,9,12,8,10,16,12
1132,2,6,0,7,1,10,12,5,10,15,8
1133,2,8,0,9,4,8,12,7,14,14,9
1134,1,6,0,7,3,13,16,5,8,17,13
1135,4,9,0,4,2,11,11,5,10,14,9
1136,5,10,1,6,2,9,12,6,12,17,10
1137,5,7,1,12,7,14,5,7,15,23,8
1138,8,13,0,7,4,9,14,6,14,16,11
1139,5,8,0,6,10,11,16,8,12,19,13
1140,8,10,1,5,2,9,14,7,10,17,12
1141,3,8,0,11,4,11,14,9,9,16,15
1142,2,8,5,10,3,12,13,11,12,19,12
1143,3,8,3,7,5,9,16,7,9,16,11
1144,2,11,0,7,2,8,14,6,10,19,10
1145,2,8,5,12,3,8,13,7,8,16,10
1146,7,11,6,8,2,7,13,6,8,15,10
1147,2,8,0,9,3,10,14,7,12,21,9
1148,6,10,0,6,3,6,13,5,11,20,9
1149,4,9,0,6,8,9,14,9,14,17,9
1150,6,9,0,8,4,7,14,6,12,17,10
1151,5,11,0,9,3,6,12,10,9,17,11
1152,3,15,1,7,4,7,12,13,10,19,13
1153,7,15,0,12,3,7,13,8,9,17,14
1154,3,11,2,9,2,7,15,8,9,16,11
1155,2,13,1,9,4,7,14,7,12,20,11
1156,7,12,0,7,4,6,14,13,12,19,13
1157,3,10,4,7,6,9,17,7,9,17,10
