0,1,2,3,4
5.0,84.0,296.0,1571.0,378.0
6.0,1048.0,446.0,702.0,783.0
7.0,719.0,358.0,268.0,242.0
0.0,5.0,6.0,14.0,9.0
1.0,8.0,6.0,7.0,14.0
2.0,8.0,11.0,34.0,23.0
3.0,19.0,40.0,74.0,37.0
4.0,42.0,96.0,415.0,102.0
5.0,88.0,279.0,1559.0,356.0
6.0,1056.0,455.0,680.0,760.0
7.0,735.0,385.0,252.0,250.0
0.0,6.0,2.0,18.0,3.0
1.0,9.0,4.0,14.0,10.0
2.0,10.0,11.0,36.0,19.0
3.0,23.0,37.0,66.0,31.0
4.0,54.0,102.0,337.0,45.0
5.0,91.0,325.0,1443.0,356.0
6.0,1041.0,512.0,744.0,834.0
7.0,773.0,397.0,293.0,249.0
0.0,10.0,6.0,11.0,4.0
1.0,3.0,7.0,14.0,14.0
2.0,5.0,21.0,35.0,22.0
3.0,19.0,41.0,80.0,35.0
4.0,42.0,106.0,412.0,98.0
5.0,87.0,276.0,1557.0,351.0
6.0,1074.0,456.0,680.0,759.0
7.0,679.0,376.0,282.0,250.0
0.0,4.0,13.0,11.0,4.0
1.0,10.0,2.0,13.0,11.0
2.0,11.0,13.0,20.0,24.0
3.0,13.0,39.0,76.0,42.0
4.0,54.0,113.0,418.0,104.0
5.0,76.0,289.0,1574.0,366.0
6.0,1027.0,436.0,709.0,780.0
7.0,758.0,349.0,275.0,236.0
0.0,7.0,5.0,9.0,7.0
1.0,4.0,2.0,14.0,15.0
2.0,8.0,9.0,32.0,25.0
3.0,27.0,36.0,67.0,34.0
4.0,53.0,106.0,410.0,83.0
5.0,81.0,304.0,1540.0,356.0
6.0,1067.0,447.0,694.0,778.0
7.0,753.0,379.0,284.0,242.0
0.0,16.0,10.0,13.0,5.0
1.0,9.0,3.0,11.0,14.0
2.0,13.0,18.0,30.0,11.0
3.0,15.0,45.0,57.0,41.0
4.0,49.0,108.0,419.0,103.0
5.0,78.0,293.0,1571.0,362.0
6.0,1032.0,433.0,694.0,769.0
7.0,755.0,351.0,274.0,227.0
0.0,7.0,3.0,14.0,6.0
1.0,3.0,2.0,15.0,15.0
2.0,11.0,15.0,32.0,16.0
3.0,11.0,40.0,72.0,39.0
4.0,60.0,103.0,413.0,93.0
5.0,86.0,284.0,1556.0,369.0
6.0,1075.0,433.0,701.0,770.0
7.0,761.0,363.0,280.0,242.0
0.0,8.0,4.0,14.0,12.0
1.0,5.0,5.0,12.0,17.0
2.0,28.0,12.0,14.0,10.0
3.0,18.0,58.0,95.0,50.0
4.0,75.0,131.0,405.0,97.0
5.0,95.0,304.0,1551.0,358.0
6.0,1049.0,455.0,699.0,784.0
7.0,725.0,363.0,281.0,250.0
0.0,10.0,2.0,17.0,3.0
1.0,11.0,10.0,5.0,10.0
2.0,9.0,13.0,26.0,20.0
3.0,24.0,45.0,59.0,42.0
4.0,52.0,110.0,411.0,97.0
5.0,71.0,300.0,1563.0,377.0
6.0,1045.0,424.0,718.0,773.0
7.0,759.0,358.0,279.0,224.0
0.0,12.0,7.0,12.0,13.0
1.0,6.0,4.0,21.0,11.0
2.0,6.0,18.0,33.0,21.0
3.0,15.0,33.0,76.0,33.0
4.0,48.0,107.0,413.0,98.0
5.0,87.0,276.0,1564.0,350.0
6.0,1057.0,456.0,681.0,761.0
7.0,734.0,385.0,254.0,251.0
0.0,6.0,2.0,20.0,3.0
1.0,16.0,5.0,8.0,11.0
2.0,10.0,17.0,31.0,11.0
3.0,25.0,45.0,59.0,28.0
4.0,50.0,120.0,392.0,102.0
5.0,84.0,303.0,1537.0,375.0
6.0,1034.0,450.0,706.0,788.0
7.0,723.0,352.0,275.0,242.0
0.0,6.0,3.0,14.0,11.0
1.0,6.0,8.0,8.0,16.0
2.0,8.0,11.0,34.0,23.0
3.0,19.0,40.0,75.0,36.0
4.0,42.0,97.0,418.0,98.0
5.0,79.0,285.0,1548.0,364.0
6.0,1072.0,418.0,710.0,752.0
7.0,761.0,384.0,256.0,221.0
0.0,3.0,2.0,24.0,11.0
1.0,2.0,8.0,13.0,13.0
2.0,8.0,9.0,33.0,21.0
3.0,23.0,36.0,72.0,30.0
4.0,52.0,117.0,399.0,89.0
5.0,88.0,306.0,1534.0,348.0
6.0,1048.0,457.0,678.0,795.0
7.0,730.0,373.0,277.0,249.0
0.0,9.0,4.0,16.0,2.0
1.0,11.0,13.0,9.0,11.0
2.0,11.0,15.0,25.0,20.0
3.0,24.0,44.0,67.0,37.0
4.0,44.0,115.0,416.0,102.0
5.0,75.0,284.0,1567.0,366.0
6.0,1065.0,432.0,707.0,762.0
7.0,744.0,368.0,270.0,233.0
0.0,6.0,2.0,26.0,5.0
1.0,2.0,10.0,14.0,14.0
2.0,10.0,13.0,34.0,16.0
3.0,16.0,41.0,74.0,39.0
4.0,56.0,97.0,412.0,85.0
5.0,83.0,306.0,1547.0,357.0
6.0,1068.0,450.0,696.0,776.0
7.0,748.0,378.0,266.0,240.0
0.0,5.0,3.0,22.0,3.0
1.0,3.0,5.0,7.0,10.0
2.0,10.0,15.0,26.0,16.0
3.0,20.0,41.0,66.0,33.0
4.0,53.0,117.0,390.0,99.0
5.0,78.0,290.0,1568.0,380.0
6.0,1046.0,431.0,718.0,776.0
7.0,739.0,357.0,272.0,242.0
0.0,7.0,8.0,8.0,5.0
1.0,5.0,5.0,9.0,21.0
2.0,13.0,16.0,36.0,17.0
3.0,11.0,43.0,69.0,39.0
4.0,43.0,97.0,415.0,99.0
5.0,88.0,282.0,1560.0,350.0
6.0,1065.0,456.0,680.0,759.0
7.0,744.0,374.0,261.0,251.0
0.0,6.0,3.0,16.0,4.0
1.0,3.0,2.0,12.0,14.0
2.0,13.0,12.0,29.0,12.0
3.0,17.0,40.0,71.0,33.0
4.0,57.0,116.0,387.0,85.0
5.0,85.0,305.0,1541.0,380.0
6.0,1063.0,449.0,723.0,779.0
7.0,736.0,372.0,271.0,238.0
0.0,8.0,5.0,12.0,4.0
1.0,8.0,3.0,10.0,15.0
2.0,14.0,18.0,24.0,11.0
3.0,15.0,49.0,58.0,42.0
4.0,52.0,107.0,418.0,106.0
5.0,74.0,297.0,1555.0,371.0
6.0,1032.0,433.0,701.0,782.0
7.0,756.0,356.0,278.0,224.0
0.0,4.0,12.0,13.0,14.0
1.0,7.0,5.0,22.0,11.0
2.0,4.0,15.0,29.0,17.0
3.0,11.0,32.0,76.0,33.0
4.0,49.0,103.0,414.0,99.0
5.0,87.0,278.0,1550.0,352.0
6.0,1057.0,455.0,685.0,767.0
7.0,739.0,387.0,260.0,250.0
0.0,5.0,6.0,19.0,7.0
1.0,5.0,3.0,12.0,18.0
2.0,19.0,12.0,35.0,11.0
3.0,16.0,46.0,61.0,32.0
4.0,54.0,114.0,393.0,101.0
5.0,85.0,300.0,1575.0,367.0
6.0,1037.0,445.0,721.0,776.0
7.0,720.0,350.0,277.0,245.0
0.0,8.0,9.0,8.0,5.0
1.0,6.0,7.0,9.0,13.0
2.0,14.0,17.0,33.0,18.0
3.0,12.0,46.0,70.0,40.0
4.0,45.0,97.0,415.0,98.0
5.0,89.0,282.0,1565.0,351.0
6.0,1059.0,455.0,680.0,761.0
7.0,745.0,373.0,262.0,250.0
0.0,6.0,3.0,22.0,4.0
1.0,2.0,2.0,12.0,12.0
2.0,18.0,12.0,35.0,12.0
3.0,23.0,50.0,69.0,34.0
4.0,57.0,117.0,386.0,87.0
5.0,85.0,295.0,1541.0,381.0
6.0,1067.0,453.0,677.0,793.0
7.0,731.0,367.0,279.0,250.0
0.0,8.0,10.0,21.0,3.0
1.0,6.0,10.0,12.0,14.0
2.0,15.0,19.0,20.0,12.0
3.0,15.0,49.0,58.0,42.0
4.0,51.0,106.0,420.0,105.0
5.0,75.0,299.0,1555.0,377.0
6.0,1042.0,423.0,712.0,786.0
7.0,757.0,344.0,265.0,231.0
0.0,5.0,4.0,17.0,9.0
1.0,4.0,3.0,14.0,16.0
2.0,11.0,12.0,25.0,15.0
3.0,18.0,42.0,72.0,28.0
4.0,60.0,117.0,387.0,87.0
5.0,85.0,302.0,1541.0,380.0
6.0,1063.0,449.0,724.0,778.0
7.0,735.0,371.0,270.0,237.0
0.0,8.0,5.0,13.0,4.0
1.0,5.0,16.0,6.0,10.0
2.0,8.0,15.0,25.0,24.0
3.0,19.0,43.0,62.0,40.0
4.0,43.0,116.0,418.0,103.0
5.0,77.0,286.0,1576.0,363.0
6.0,1027.0,435.0,695.0,774.0
7.0,743.0,382.0,262.0,230.0
0.0,4.0,2.0,19.0,4.0
1.0,4.0,5.0,10.0,13.0
2.0,5.0,16.0,26.0,19.0
3.0,21.0,43.0,66.0,34.0
4.0,56.0,114.0,397.0,80.0
5.0,85.0,304.0,1569.0,371.0
6.0,1032.0,448.0,704.0,786.0
7.0,720.0,364.0,268.0,241.0
0.0,5.0,5.0,6.0,16.0
1.0,4.0,11.0,7.0,17.0
2.0,8.0,11.0,34.0,22.0
3.0,15.0,38.0,76.0,34.0
4.0,56.0,103.0,397.0,87.0
5.0,84.0,288.0,1538.0,358.0
6.0,1065.0,445.0,692.0,798.0
7.0,748.0,381.0,258.0,247.0
0.0,5.0,4.0,16.0,5.0
1.0,9.0,4.0,15.0,7.0
2.0,16.0,19.0,24.0,11.0
3.0,15.0,49.0,58.0,43.0
4.0,52.0,106.0,420.0,103.0
5.0,75.0,296.0,1569.0,366.0
6.0,1028.0,437.0,697.0,778.0
7.0,754.0,352.0,274.0,224.0
0.0,7.0,3.0,8.0,7.0
1.0,2.0,6.0,9.0,13.0
2.0,6.0,9.0,37.0,16.0
3.0,11.0,41.0,68.0,37.0
4.0,56.0,98.0,402.0,87.0
5.0,83.0,305.0,1550.0,359.0
6.0,1068.0,452.0,695.0,763.0
7.0,751.0,380.0,270.0,244.0
0.0,6.0,3.0,14.0,4.0
1.0,3.0,2.0,13.0,15.0
2.0,11.0,12.0,25.0,15.0
3.0,17.0,49.0,66.0,33.0
4.0,57.0,116.0,385.0,85.0
5.0,81.0,309.0,1538.0,382.0
6.0,1057.0,442.0,720.0,791.0
7.0,734.0,368.0,273.0,234.0
0.0,7.0,3.0,13.0,3.0
1.0,5.0,9.0,10.0,14.0
2.0,16.0,19.0,20.0,12.0
3.0,15.0,47.0,60.0,43.0
4.0,53.0,109.0,409.0,101.0
5.0,72.0,287.0,1567.0,379.0
6.0,1045.0,429.0,717.0,787.0
7.0,758.0,358.0,280.0,225.0
0.0,4.0,6.0,11.0,10.0
1.0,4.0,3.0,15.0,19.0
2.0,12.0,14.0,38.0,15.0
3.0,11.0,32.0,75.0,42.0
4.0,59.0,104.0,410.0,97.0
5.0,88.0,273.0,1564.0,348.0
6.0,1061.0,436.0,710.0,773.0
7.0,757.0,373.0,273.0,232.0
0.0,4.0,7.0,15.0,5.0
1.0,6.0,8.0,7.0,10.0
2.0,7.0,18.0,33.0,17.0
3.0,14.0,37.0,71.0,28.0
4.0,57.0,113.0,395.0,105.0
5.0,88.0,303.0,1576.0,370.0
6.0,1029.0,445.0,703.0,786.0
7.0,725.0,360.0,282.0,232.0
0.0,12.0,6.0,14.0,8.0
1.0,5.0,4.0,9.0,21.0
2.0,10.0,15.0,37.0,17.0
3.0,13.0,46.0,74.0,41.0
4.0,46.0,101.0,421.0,93.0
5.0,76.0,285.0,1547.0,363.0
6.0,1069.0,417.0,704.0,777.0
7.0,751.0,375.0,266.0,231.0
0.0,3.0,2.0,22.0,9.0
1.0,9.0,4.0,15.0,10.0
2.0,5.0,15.0,26.0,18.0
3.0,21.0,35.0,76.0,28.0
4.0,56.0,117.0,389.0,88.0
5.0,86.0,298.0,1544.0,362.0
6.0,1062.0,454.0,707.0,785.0
7.0,715.0,374.0,276.0,245.0
0.0,8.0,8.0,17.0,2.0
1.0,3.0,11.0,6.0,10.0
2.0,11.0,14.0,26.0,24.0
3.0,24.0,45.0,59.0,41.0
4.0,51.0,107.0,417.0,99.0
5.0,76.0,297.0,1556.0,376.0
6.0,1039.0,422.0,707.0,786.0
7.0,752.0,352.0,263.0,231.0
0.0,5.0,3.0,24.0,4.0
1.0,4.0,6.0,13.0,13.0
2.0,8.0,9.0,32.0,24.0
3.0,27.0,36.0,77.0,29.0
4.0,51.0,116.0,394.0,87.0
5.0,86.0,295.0,1539.0,380.0
6.0,1055.0,443.0,720.0,795.0
7.0,716.0,377.0,275.0,248.0
0.0,8.0,9.0,17.0,2.0
1.0,12.0,11.0,5.0,10.0
2.0,9.0,14.0,26.0,20.0
3.0,15.0,43.0,66.0,37.0
4.0,58.0,118.0,391.0,103.0
5.0,84.0,302.0,1553.0,369.0
6.0,1033.0,451.0,718.0,795.0
7.0,727.0,360.0,282.0,237.0
0.0,8.0,10.0,11.0,5.0
1.0,6.0,7.0,11.0,8.0
2.0,15.0,17.0,24.0,24.0
3.0,18.0,39.0,76.0,36.0
4.0,46.0,114.0,417.0,102.0
5.0,77.0,288.0,1574.0,363.0
6.0,1022.0,436.0,696.0,780.0
7.0,742.0,362.0,269.0,231.0
0.0,7.0,4.0,9.0,8.0
1.0,3.0,9.0,11.0,14.0
2.0,8.0,8.0,38.0,15.0
3.0,16.0,37.0,70.0,35.0
4.0,57.0,100.0,396.0,89.0
5.0,85.0,275.0,1547.0,358.0
6.0,1068.0,455.0,679.0,762.0
7.0,735.0,386.0,252.0,251.0
0.0,4.0,3.0,23.0,4.0
1.0,2.0,5.0,10.0,7.0
2.0,10.0,12.0,25.0,22.0
3.0,13.0,36.0,67.0,40.0
4.0,50.0,116.0,285.0,63.0
5.0,63.0,330.0,1491.0,411.0
6.0,946.0,489.0,761.0,837.0
7.0,780.0,411.0,294.0,259.0
0.0,12.0,6.0,18.0,4.0
1.0,6.0,10.0,12.0,13.0
2.0,14.0,20.0,29.0,12.0
3.0,25.0,46.0,62.0,43.0
4.0,52.0,107.0,419.0,95.0
5.0,73.0,297.0,1554.0,374.0
6.0,1033.0,430.0,709.0,786.0
7.0,752.0,347.0,273.0,236.0
0.0,7.0,5.0,12.0,7.0
1.0,5.0,4.0,20.0,14.0
2.0,8.0,15.0,38.0,16.0
3.0,11.0,41.0,67.0,37.0
4.0,56.0,93.0,405.0,92.0
5.0,92.0,307.0,1526.0,349.0
6.0,1043.0,458.0,678.0,798.0
7.0,734.0,364.0,282.0,251.0
0.0,10.0,2.0,19.0,3.0
1.0,5.0,10.0,7.0,10.0
2.0,11.0,16.0,20.0,12.0
3.0,16.0,49.0,59.0,42.0
4.0,53.0,108.0,421.0,107.0
5.0,74.0,300.0,1557.0,376.0
6.0,1036.0,423.0,711.0,789.0
7.0,752.0,351.0,275.0,221.0
0.0,6.0,4.0,19.0,4.0
1.0,2.0,7.0,10.0,13.0
2.0,6.0,7.0,30.0,19.0
3.0,22.0,36.0,67.0,33.0
4.0,51.0,113.0,406.0,93.0
5.0,89.0,305.0,1524.0,346.0
6.0,1042.0,459.0,676.0,798.0
7.0,732.0,361.0,281.0,250.0
0.0,10.0,3.0,18.0,3.0
1.0,4.0,9.0,7.0,10.0
2.0,11.0,17.0,20.0,12.0
3.0,15.0,49.0,59.0,42.0
4.0,53.0,108.0,418.0,105.0
5.0,71.0,297.0,1562.0,377.0
6.0,1037.0,425.0,712.0,792.0
7.0,755.0,358.0,277.0,225.0
0.0,9.0,5.0,18.0,6.0
1.0,3.0,8.0,12.0,14.0
2.0,8.0,9.0,33.0,23.0
3.0,26.0,35.0,68.0,29.0
4.0,53.0,112.0,390.0,90.0
5.0,85.0,300.0,1524.0,379.0
6.0,1040.0,436.0,710.0,794.0
7.0,723.0,352.0,277.0,243.0
0.0,6.0,7.0,14.0,4.0
1.0,9.0,6.0,7.0,15.0
2.0,8.0,11.0,34.0,21.0
3.0,19.0,37.0,80.0,35.0
4.0,40.0,103.0,414.0,101.0
5.0,88.0,278.0,1564.0,347.0
6.0,1049.0,455.0,679.0,757.0
7.0,724.0,381.0,265.0,245.0
0.0,4.0,8.0,16.0,10.0
1.0,9.0,3.0,11.0,15.0
2.0,11.0,17.0,26.0,14.0
3.0,21.0,45.0,59.0,41.0
4.0,48.0,111.0,409.0,100.0
5.0,74.0,283.0,1559.0,369.0
6.0,1065.0,418.0,698.0,775.0
7.0,744.0,371.0,261.0,250.0
0.0,1.0,7.0,18.0,6.0
1.0,4.0,2.0,10.0,13.0
2.0,13.0,8.0,30.0,20.0
3.0,21.0,45.0,60.0,31.0
4.0,49.0,119.0,389.0,104.0
5.0,83.0,290.0,1570.0,372.0
6.0,1043.0,441.0,715.0,771.0
7.0,755.0,357.0,276.0,224.0
0.0,10.0,7.0,9.0,10.0
1.0,3.0,10.0,10.0,14.0
2.0,8.0,10.0,36.0,18.0
3.0,11.0,38.0,65.0,33.0
4.0,52.0,107.0,407.0,92.0
5.0,91.0,306.0,1521.0,341.0
6.0,1041.0,457.0,680.0,797.0
7.0,735.0,363.0,281.0,250.0
0.0,9.0,3.0,20.0,2.0
1.0,7.0,10.0,14.0,7.0
2.0,14.0,17.0,21.0,22.0
3.0,18.0,42.0,76.0,36.0
4.0,49.0,112.0,409.0,100.0
5.0,74.0,276.0,1564.0,369.0
6.0,1067.0,424.0,703.0,760.0
7.0,750.0,381.0,266.0,228.0
0.0,11.0,5.0,15.0,6.0
1.0,4.0,2.0,10.0,13.0
2.0,14.0,12.0,32.0,11.0
3.0,24.0,46.0,60.0,31.0
4.0,49.0,119.0,392.0,103.0
5.0,84.0,293.0,1578.0,364.0
6.0,1028.0,445.0,717.0,774.0
7.0,707.0,361.0,264.0,234.0
0.0,4.0,6.0,9.0,9.0
1.0,3.0,2.0,12.0,14.0
2.0,8.0,11.0,37.0,14.0
3.0,16.0,38.0,74.0,34.0
4.0,52.0,118.0,396.0,89.0
5.0,87.0,304.0,1544.0,340.0
6.0,1052.0,452.0,718.0,780.0
7.0,711.0,373.0,283.0,239.0
0.0,12.0,9.0,8.0,3.0
1.0,4.0,12.0,9.0,22.0
2.0,10.0,15.0,27.0,18.0
3.0,11.0,44.0,70.0,39.0
4.0,42.0,105.0,412.0,97.0
5.0,88.0,281.0,1557.0,344.0
6.0,1068.0,456.0,693.0,750.0
7.0,737.0,381.0,278.0,242.0
0.0,16.0,4.0,21.0,2.0
1.0,6.0,10.0,9.0,8.0
2.0,8.0,18.0,22.0,24.0
3.0,19.0,42.0,71.0,36.0
4.0,42.0,112.0,408.0,101.0
5.0,71.0,283.0,1561.0,369.0
6.0,1064.0,422.0,700.0,771.0
7.0,753.0,380.0,262.0,222.0
0.0,10.0,4.0,13.0,5.0
1.0,3.0,2.0,12.0,13.0
2.0,21.0,12.0,35.0,11.0
3.0,21.0,45.0,62.0,29.0
4.0,49.0,118.0,389.0,102.0
5.0,81.0,289.0,1566.0,375.0
6.0,1036.0,425.0,709.0,788.0
7.0,757.0,361.0,279.0,228.0
0.0,11.0,5.0,9.0,9.0
1.0,3.0,9.0,10.0,14.0
2.0,7.0,9.0,34.0,20.0
3.0,11.0,38.0,72.0,30.0
4.0,52.0,108.0,409.0,93.0
5.0,89.0,305.0,1531.0,343.0
6.0,1037.0,455.0,674.0,789.0
7.0,715.0,377.0,284.0,253.0
0.0,8.0,3.0,15.0,5.0
1.0,5.0,5.0,18.0,14.0
2.0,5.0,15.0,38.0,22.0
3.0,11.0,44.0,67.0,37.0
4.0,38.0,101.0,408.0,84.0
5.0,85.0,306.0,1578.0,371.0
6.0,1047.0,443.0,717.0,769.0
7.0,709.0,366.0,268.0,240.0
0.0,6.0,5.0,16.0,2.0
1.0,8.0,5.0,22.0,11.0
2.0,5.0,16.0,28.0,20.0
3.0,13.0,34.0,79.0,34.0
4.0,49.0,97.0,407.0,123.0
5.0,78.0,294.0,1554.0,349.0
6.0,1046.0,455.0,716.0,778.0
7.0,730.0,355.0,282.0,247.0
0.0,11.0,10.0,17.0,2.0
1.0,6.0,7.0,10.0,13.0
2.0,13.0,17.0,26.0,20.0
3.0,12.0,38.0,76.0,39.0
4.0,47.0,115.0,420.0,104.0
5.0,78.0,290.0,1553.0,363.0
6.0,1024.0,433.0,695.0,778.0
7.0,747.0,353.0,270.0,232.0
0.0,7.0,5.0,10.0,7.0
1.0,2.0,9.0,10.0,14.0
2.0,8.0,12.0,29.0,15.0
3.0,11.0,39.0,67.0,38.0
4.0,50.0,109.0,409.0,94.0
5.0,91.0,306.0,1527.0,342.0
6.0,1053.0,448.0,687.0,769.0
7.0,739.0,381.0,255.0,245.0
0.0,5.0,10.0,18.0,5.0
1.0,13.0,4.0,15.0,7.0
2.0,8.0,23.0,22.0,15.0
3.0,18.0,40.0,66.0,35.0
4.0,55.0,120.0,396.0,105.0
5.0,85.0,301.0,1522.0,373.0
6.0,1039.0,434.0,712.0,789.0
7.0,727.0,355.0,282.0,248.0
0.0,10.0,7.0,17.0,2.0
1.0,12.0,12.0,6.0,10.0
2.0,9.0,14.0,25.0,15.0
3.0,15.0,46.0,62.0,42.0
4.0,52.0,107.0,420.0,95.0
5.0,71.0,297.0,1560.0,372.0
6.0,1035.0,425.0,709.0,782.0
7.0,753.0,358.0,278.0,226.0
0.0,4.0,9.0,12.0,12.0
1.0,10.0,6.0,14.0,12.0
2.0,5.0,10.0,33.0,21.0
3.0,20.0,42.0,81.0,35.0
4.0,41.0,108.0,414.0,97.0
5.0,87.0,283.0,1553.0,350.0
6.0,1050.0,455.0,683.0,761.0
7.0,750.0,373.0,261.0,249.0
0.0,6.0,5.0,15.0,4.0
1.0,4.0,3.0,12.0,9.0
2.0,13.0,12.0,26.0,14.0
3.0,22.0,31.0,72.0,39.0
4.0,59.0,116.0,388.0,82.0
5.0,85.0,298.0,1542.0,363.0
6.0,1061.0,451.0,699.0,776.0
7.0,719.0,376.0,272.0,246.0
0.0,7.0,14.0,15.0,2.0
1.0,9.0,10.0,6.0,10.0
2.0,9.0,14.0,28.0,19.0
3.0,15.0,44.0,64.0,39.0
4.0,59.0,116.0,394.0,103.0
5.0,83.0,300.0,1550.0,364.0
6.0,1029.0,449.0,713.0,788.0
7.0,733.0,364.0,283.0,238.0
0.0,9.0,12.0,11.0,5.0
1.0,5.0,5.0,13.0,16.0
2.0,10.0,17.0,20.0,21.0
3.0,18.0,39.0,75.0,46.0
4.0,53.0,111.0,411.0,96.0
5.0,75.0,280.0,1564.0,368.0
6.0,1053.0,431.0,698.0,757.0
7.0,742.0,382.0,254.0,228.0
0.0,3.0,7.0,20.0,8.0
1.0,5.0,5.0,13.0,10.0
2.0,5.0,15.0,26.0,18.0
3.0,21.0,30.0,69.0,35.0
4.0,57.0,115.0,385.0,80.0
5.0,79.0,306.0,1525.0,375.0
6.0,1046.0,434.0,711.0,788.0
7.0,736.0,371.0,271.0,245.0
0.0,7.0,13.0,15.0,7.0
1.0,8.0,10.0,6.0,10.0
2.0,9.0,14.0,20.0,13.0
3.0,15.0,40.0,66.0,36.0
4.0,54.0,119.0,398.0,105.0
5.0,86.0,301.0,1556.0,367.0
6.0,1035.0,448.0,713.0,789.0
7.0,736.0,365.0,283.0,234.0
0.0,10.0,9.0,16.0,10.0
1.0,10.0,14.0,9.0,11.0
2.0,10.0,17.0,31.0,11.0
3.0,15.0,47.0,58.0,42.0
4.0,51.0,110.0,405.0,97.0
5.0,74.0,294.0,1569.0,375.0
6.0,1039.0,433.0,705.0,766.0
7.0,718.0,363.0,269.0,240.0
0.0,5.0,5.0,13.0,6.0
1.0,4.0,4.0,13.0,22.0
2.0,7.0,17.0,20.0,22.0
3.0,15.0,38.0,77.0,36.0
4.0,41.0,112.0,416.0,102.0
5.0,76.0,278.0,1572.0,355.0
6.0,1021.0,432.0,688.0,762.0
7.0,752.0,361.0,261.0,231.0
0.0,5.0,3.0,16.0,5.0
1.0,3.0,3.0,16.0,17.0
2.0,5.0,15.0,31.0,17.0
3.0,11.0,42.0,69.0,38.0
4.0,57.0,97.0,413.0,92.0
5.0,91.0,306.0,1533.0,353.0
6.0,1056.0,441.0,682.0,787.0
7.0,749.0,369.0,282.0,247.0
0.0,11.0,3.0,13.0,4.0
1.0,6.0,10.0,12.0,14.0
2.0,11.0,21.0,21.0,14.0
3.0,18.0,42.0,63.0,42.0
4.0,54.0,112.0,417.0,99.0
5.0,71.0,296.0,1552.0,370.0
6.0,1028.0,417.0,701.0,772.0
7.0,763.0,358.0,278.0,225.0
0.0,12.0,5.0,9.0,9.0
1.0,4.0,3.0,11.0,16.0
2.0,8.0,11.0,37.0,15.0
3.0,11.0,42.0,69.0,38.0
4.0,57.0,99.0,404.0,91.0
5.0,85.0,282.0,1556.0,355.0
6.0,1067.0,456.0,693.0,741.0
7.0,746.0,381.0,261.0,246.0
0.0,6.0,4.0,15.0,5.0
1.0,3.0,3.0,17.0,17.0
2.0,5.0,17.0,26.0,18.0
3.0,18.0,48.0,70.0,36.0
4.0,57.0,117.0,392.0,87.0
5.0,80.0,307.0,1538.0,378.0
6.0,1049.0,439.0,713.0,783.0
7.0,738.0,360.0,283.0,244.0
0.0,9.0,7.0,16.0,2.0
1.0,9.0,9.0,5.0,8.0
2.0,7.0,12.0,25.0,25.0
3.0,22.0,43.0,76.0,36.0
4.0,45.0,111.0,413.0,95.0
5.0,72.0,275.0,1560.0,370.0
6.0,1066.0,419.0,698.0,761.0
7.0,764.0,381.0,262.0,232.0
0.0,6.0,3.0,16.0,5.0
1.0,3.0,3.0,12.0,13.0
2.0,14.0,14.0,31.0,14.0
3.0,26.0,47.0,63.0,33.0
4.0,53.0,114.0,403.0,103.0
5.0,87.0,300.0,1528.0,372.0
6.0,1032.0,450.0,700.0,778.0
7.0,725.0,365.0,276.0,241.0
0.0,8.0,12.0,10.0,5.0
1.0,5.0,6.0,9.0,20.0
2.0,12.0,16.0,36.0,18.0
3.0,16.0,42.0,79.0,35.0
4.0,41.0,103.0,413.0,95.0
5.0,86.0,275.0,1545.0,356.0
6.0,1061.0,443.0,684.0,786.0
7.0,755.0,380.0,274.0,242.0
0.0,11.0,4.0,16.0,5.0
1.0,10.0,4.0,11.0,6.0
2.0,15.0,19.0,29.0,11.0
3.0,15.0,45.0,57.0,41.0
4.0,47.0,113.0,427.0,103.0
5.0,76.0,278.0,1562.0,372.0
6.0,1067.0,421.0,701.0,747.0
7.0,762.0,386.0,255.0,227.0
0.0,4.0,7.0,19.0,9.0
1.0,5.0,4.0,16.0,9.0
2.0,19.0,12.0,30.0,13.0
3.0,17.0,39.0,71.0,38.0
4.0,56.0,112.0,399.0,90.0
5.0,79.0,303.0,1526.0,379.0
6.0,1047.0,435.0,709.0,780.0
7.0,735.0,350.0,278.0,243.0
0.0,9.0,7.0,14.0,8.0
1.0,4.0,7.0,15.0,11.0
2.0,7.0,13.0,28.0,11.0
3.0,20.0,45.0,75.0,35.0
4.0,45.0,107.0,314.0,28.0
5.0,81.0,337.0,1439.0,305.0
6.0,1106.0,501.0,748.0,844.0
7.0,794.0,383.0,280.0,243.0
0.0,7.0,6.0,15.0,2.0
1.0,6.0,5.0,22.0,13.0
2.0,5.0,17.0,25.0,25.0
3.0,25.0,48.0,76.0,35.0
4.0,59.0,118.0,406.0,82.0
5.0,86.0,296.0,1573.0,383.0
6.0,1038.0,447.0,698.0,775.0
7.0,729.0,359.0,272.0,242.0
0.0,8.0,6.0,18.0,3.0
1.0,10.0,6.0,22.0,12.0
2.0,5.0,17.0,28.0,20.0
3.0,15.0,37.0,75.0,35.0
4.0,41.0,105.0,418.0,98.0
5.0,88.0,272.0,1563.0,345.0
6.0,1058.0,454.0,673.0,746.0
7.0,740.0,382.0,251.0,249.0
0.0,5.0,5.0,14.0,5.0
1.0,4.0,3.0,17.0,9.0
2.0,6.0,9.0,37.0,15.0
3.0,11.0,33.0,76.0,44.0
4.0,44.0,100.0,429.0,96.0
5.0,69.0,283.0,1546.0,362.0
6.0,1068.0,442.0,706.0,784.0
